CONSENTRATIONS	step	temp	pH	H2S(aq)	HS-	Methane(aq)	Fe++	H2(aq)	NO3-	O2(aq)	NH4+	SO4--	MgSO4(aq)	CaSO4(aq)	KSO4-	HCO3-	MgHCO3+	NaHCO3(aq)	CO2(aq)
CONSENTRATIONS	6	212.8	4.708	0.0004282	7.226e-06	0.005013	3.136e-06	9.284e-06	8.5953432e-07	2.29179e-05	3.0633e-05	0.00199846	0	0.0007492	0.0002204	0.000671	0	0	0.1604
CONSENTRATIONS	7	209.5	4.708	0.000421	7.369e-06	0.004932	3.237e-06	9.134e-06	1.04003853e-06	2.77211e-05	3.0142e-05	0.002417242	0	0.000886	0.0002605	0.0007131	0	0	0.1578
CONSENTRATIONS	8	205.9	4.706	0.0004134	7.491e-06	0.004846	3.335e-06	8.974e-06	1.23104227e-06	3.28324e-05	2.9613e-05	0.002862595	0	0.001023	0.0003006	0.0007578	0	0	0.155
CONSENTRATIONS	9	202.0	4.703	0.0004053	7.589e-06	0.004754	3.429e-06	8.804e-06	1.43504554e-06	3.82518e-05	2.9057e-05	0.003335719	0	0.001159	0.0003403	0.000805	0	0	0.1521
CONSENTRATIONS	10	198.0	4.698	0.0003969	7.659e-06	0.004658	3.515e-06	8.625e-06	1.65004836e-06	4.39793e-05	2.8467e-05	0.003835117	0	0.001292	0.0003791	0.0008546	0	0	0.149
CONSENTRATIONS	11	193.7	4.693	0.000388	7.696e-06	0.004556	3.592e-06	8.437e-06	1.87605071e-06	5.00228e-05	2.78454e-05	0.004362091	0	0.001421	0.0004165	0.0009064	0	0	0.1457
CONSENTRATIONS	12	189.2	4.686	0.0003787	7.697e-06	0.004449	3.658e-06	8.238e-06	2.11405262e-06	5.63665e-05	2.71838e-05	0.004914946	0	0.001544	0.0004519	0.00096	0	0	0.1423
CONSENTRATIONS	13	184.6	4.678	0.000369	7.66e-06	0.004337	3.71e-06	8.031e-06	2.36305409e-06	6.30104e-05	2.65038e-05	0.005495284	0	0.001659	0.0004848	0.001015	0	0	0.1387
CONSENTRATIONS	14	179.7	4.669	0.0003589	7.582e-06	0.00422	3.748e-06	7.814e-06	2.62305513e-06	6.99387e-05	2.57864e-05	0.006098608	0	0.001764	0.0005147	0.001072	0	0	0.1349
CONSENTRATIONS	15	174.6	4.658	0.0003485	7.462e-06	0.004098	3.771e-06	7.589e-06	2.89305575e-06	7.71435e-05	2.50421e-05	0.006727223	0	0.001859	0.0005411	0.001128	0	0	0.131
CONSENTRATIONS	16	169.3	4.647	0.0003377	7.303e-06	0.003972	3.776e-06	7.356e-06	3.17305596e-06	8.4609e-05	2.42708e-05	0.0073780322	0	0.001942	0.0005636	0.001185	0	0	0.127
CONSENTRATIONS	17	163.9	4.635	0.0003266	7.104e-06	0.003842	3.765e-06	7.115e-06	3.46205577e-06	9.2272e-05	2.3482e-05	0.0080478379	0	0.002012	0.000582	0.001242	0	0	0.1228
CONSENTRATIONS	18	158.3	4.623	0.0003152	6.871e-06	0.003709	3.737e-06	6.868e-06	3.75805518e-06	0.000100172	2.2665e-05	0.0087375435	0	0.00207	0.0005962	0.001297	0	0	0.1186
CONSENTRATIONS	19	152.5	4.611	0.0003037	6.607e-06	0.003572	3.693e-06	6.616e-06	4.06105421e-06	0.000108309	2.18285e-05	0.0094432514	0	0.002115	0.000606	0.001351	0	0	0.1142
CONSENTRATIONS	20	146.7	4.599	0.0002919	6.318e-06	0.003433	3.633e-06	6.358e-06	4.37005285e-06	0.000116525	2.09812e-05	0.0101603637	0	0.002146	0.0006117	0.001403	0	0	0.1098
CONSENTRATIONS	21	140.8	4.587	0.00028	6.011e-06	0.003293	3.559e-06	6.097e-06	4.68305114e-06	0.000124899	2.012182e-05	0.0108882818	0	0.002166	0.0006134	0.001452	0	0	0.1053
CONSENTRATIONS	22	134.8	4.577	0.0002679	5.691e-06	0.00315	3.471e-06	5.834e-06	4.99904909e-06	0.000133273	1.924901e-05	0.011621807	0	0.002174	0.0006116	0.0015	0	0	0.1007
CONSENTRATIONS	23	128.8	4.568	0.0002559	5.365e-06	0.003008	3.371e-06	5.57e-06	5.31604672e-06	0.000141726	1.838154e-05	0.0123612398	0	0.002173	0.0006065	0.001544	0	0	0.09616
CONSENTRATIONS	24	122.8	4.562	0.0002438	5.039e-06	0.002865	3.261e-06	5.305e-06	5.63404409e-06	0.000150179	1.750831e-05	0.0130984806	0	0.002162	0.0005987	0.001586	0	0	0.09159
CONSENTRATIONS	25	116.9	4.558	0.0002317	4.718e-06	0.002723	3.142e-06	5.042e-06	5.95004122e-06	0.000158632	1.663839e-05	0.0138375293	0	0.002143	0.0005887	0.001626	0	0	0.08705
CONSENTRATIONS	26	110.9	4.556	0.0002198	4.407e-06	0.002581	3.016e-06	4.781e-06	6.26303819e-06	0.000167006	1.577102e-05	0.0145597855	0	0.002119	0.0005769	0.001663	0	0	0.08255
CONSENTRATIONS	27	105.1	4.558	0.000208	4.109e-06	0.002442	2.884e-06	4.523e-06	6.57303505e-06	0.000175222	1.492557e-05	0.0152852587	0	0.002089	0.000564	0.001698	0	0	0.0781
CONSENTRATIONS	28	99.3	4.564	0.0001964	3.827e-06	0.002306	2.749e-06	4.27e-06	6.87603188e-06	0.000183359	1.409157e-05	0.0159874283	0	0.002056	0.0005502	0.00173	0	0	0.07374
CONSENTRATIONS	29	93.7	4.573	0.0001851	3.563e-06	0.002172	2.611e-06	4.022e-06	7.17402872e-06	0.000191259	1.3268625e-05	0.01667799336	0	0.002021	0.0005361	0.001761	0	0	0.06947
CONSENTRATIONS	30	88.2	4.586	0.000174	3.316e-06	0.002042	2.473e-06	3.781e-06	7.46302566e-06	0.000199001	1.2476468e-05	0.01734729323	0	0.001984	0.0005219	0.00179	0	0	0.06531
CONSENTRATIONS	31	82.9	4.603	0.0001633	3.089e-06	0.001915	2.335e-06	3.547e-06	7.74402272e-06	0.000206506	1.1704884e-05	0.01800667716	0	0.001946	0.0005079	0.001817	0	0	0.06127
CONSENTRATIONS	32	77.7	4.624	0.0001529	2.88e-06	0.001793	2.198e-06	3.321e-06	8.01501997e-06	0.000213695	1.0953719e-05	0.01863848443	0	0.001909	0.0004944	0.001843	0	0	0.05737
CONSENTRATIONS	33	72.8	4.649	0.0001429	2.689e-06	0.001676	2.064e-06	3.103e-06	8.27601743e-06	0.000220647	1.0242857e-05	0.01924180445	0	0.001872	0.0004815	0.001867	0	0	0.05362
CONSENTRATIONS	34	68.0	4.678	0.0001332	2.515e-06	0.001563	1.933e-06	2.895e-06	8.52701511e-06	0.000227362	9.552218e-06	0.01982768667	0	0.001836	0.0004693	0.00189	0	0	0.05002
CONSENTRATIONS	35	63.5	4.71	0.0001241	2.357e-06	0.001455	1.806e-06	2.695e-06	8.76601303e-06	0.000233682	8.89474e-06	0.02037718063	0	0.001802	0.0004579	0.001912	0	0	0.04658
CONSENTRATIONS	36	59.2	4.745	0.0001153	2.215e-06	0.001353	1.684e-06	2.505e-06	8.99301118e-06	0.000239765	8.26838e-06	0.02090921597	0	0.001769	0.0004473	0.001933	0	0	0.0433
CONSENTRATIONS	37	55.1	4.784	0.000107	2.086e-06	0.001256	1.567e-06	2.325e-06	9.210009563e-06	0.000245532	7.674108e-06	0.02141581239	0	0.001739	0.0004376	0.001952	0	0	0.04019
CONSENTRATIONS	38	51.2	4.825	9.91e-05	1.969e-06	0.001164	1.456e-06	2.155e-06	9.414008154e-06	0.000250983	7.1118996e-06	0.021884689633	0	0.00171	0.0004286	0.001971	0	0	0.03725
CONSENTRATIONS	39	47.5	4.868	9.167e-05	1.864e-06	0.001077	1.35e-06	1.994e-06	9.607006938e-06	0.000256118	6.5807391e-06	0.022336977516	0	0.001683	0.0004205	0.001988	0	0	0.03448
CONSENTRATIONS	40	44.1	4.913	8.467e-05	1.77e-06	0.0009952	1.249e-06	1.843e-06	9.788005896e-06	0.000261016	6.0816143e-06	0.022762385888	0	0.001658	0.0004131	0.002005	0	0	0.03187
CONSENTRATIONS	41	40.8	4.96	7.81e-05	1.685e-06	0.0009186	1.155e-06	1.701e-06	9.959005008e-06	0.000265519	5.6135165e-06	0.023150860635	0	0.001635	0.0004064	0.00202	0	0	0.02942
CONSENTRATIONS	42	37.8	5.009	7.195e-05	1.609e-06	0.0008469	1.066e-06	1.568e-06	1.0120004255e-05	0.000269785	5.1754392e-06	0.023522244668	0	0.001614	0.0004003	0.002035	0	0	0.02712
CONSENTRATIONS	43	35.0	5.058	6.62e-05	1.54e-06	0.0007799	9.822e-07	1.444e-06	1.0270003617e-05	0.000273735	4.7663775e-06	0.02386558492	0	0.001594	0.0003949	0.002049	0	0	0.02498
CONSENTRATIONS	44	32.4	5.108	6.084e-05	1.477e-06	0.0007175	9.043e-07	1.329e-06	1.0410003079e-05	0.000277448	4.3843279e-06	0.024191639337	0	0.001576	0.00039	0.002061	0	0	0.02299
CONSENTRATIONS	45	29.9	5.159	5.585e-05	1.421e-06	0.0006594	8.316e-07	1.221e-06	1.0530002625e-05	0.000280845	4.0292876e-06	0.024490369883	0	0.00156	0.0003856	0.002073	0	0	0.02113
CONSENTRATIONS	46	27.6	5.211	5.122e-05	1.371e-06	0.0006055	7.64e-07	1.121e-06	1.0650002243e-05	0.000284084	3.7002547e-06	0.024770646527	0	0.001545	0.0003816	0.002084	0	0	0.0194
CONSENTRATIONS	47	25.5	5.263	4.693e-05	1.325e-06	0.0005556	7.012e-07	1.029e-06	1.0770001921e-05	0.000287007	3.3952276e-06	0.025032544245	0	0.001531	0.0003781	0.002095	0	0	0.01781
CONSENTRATIONS	48	23.6	5.314	4.296e-05	1.283e-06	0.0005094	6.431e-07	9.432e-07	1.0870001649e-05	0.000289772	3.1122051e-06	0.025265841022	0	0.001518	0.0003749	0.002104	0	0	0.01633
CONSENTRATIONS	49	21.7	5.366	3.928e-05	1.245e-06	0.0004666	5.893e-07	8.642e-07	1.0960001419e-05	0.0002923	2.8521864e-06	0.0254915198446	0	0.001507	0.000372	0.002113	0	0	0.01496
CONSENTRATIONS	50	20.2	5.414	3.609e-05	1.213e-06	0.0004295	5.425e-07	7.954e-07	1.1050001236e-05	0.000294512	2.6251715e-06	0.0256787867097	0	0.001497	0.0003696	0.002121	0	0	0.01377
CONSENTRATIONS	51	18.8	5.459	3.337e-05	1.185e-06	0.0003979	5.026e-07	7.368e-07	1.1120001091e-05	0.000296408	2.4311597e-06	0.0258485236077	0	0.001489	0.0003676	0.002127	0	0	0.01276
CONSENTRATIONS	52	17.7	5.499	3.102e-05	1.162e-06	0.0003706	4.681e-07	6.863e-07	1.11800009741e-05	0.000297988	2.2641502e-06	0.0259886135286	0	0.001481	0.0003659	0.002133	0	0	0.01189
CONSENTRATIONS	53	16.7	5.537	2.898e-05	1.141e-06	0.0003468	4.381e-07	6.422e-07	1.12300008781e-05	0.00029941	2.1191424e-06	0.0261110414658	0	0.001475	0.0003645	0.002138	0	0	0.01113
CONSENTRATIONS	54	15.8	5.572	2.718e-05	1.123e-06	0.0003259	4.116e-07	6.034e-07	1.12800007981e-05	0.000300674	1.9911359e-06	0.026214598415	0	0.00147	0.0003632	0.002142	0	0	0.01046
CONSENTRATIONS	55	15.0	5.604	2.558e-05	1.107e-06	0.0003073	3.882e-07	5.691e-07	1.13200007306e-05	0.00030178	1.8781304e-06	0.0263083783732	0	0.001465	0.0003621	0.002146	0	0	0.009863
CONSENTRATIONS	56	14.3	5.635	2.416e-05	1.093e-06	0.0002908	3.673e-07	5.384e-07	1.13500006729e-05	0.000302728	1.7771256e-06	0.0263932753384	0	0.001461	0.0003611	0.002149	0	0	0.009334
CONSENTRATIONS	57	13.7	5.664	2.288e-05	1.08e-06	0.0002759	3.485e-07	5.109e-07	1.13900006232e-05	0.000303597	1.6861215e-06	0.026478387309	0	0.001457	0.0003603	0.002152	0	0	0.008859
CONSENTRATIONS	58	13.1	5.691	2.173e-05	1.068e-06	0.0002625	3.316e-07	4.861e-07	1.14200005799e-05	0.000304387	1.6041179e-06	0.0265445112839	0	0.001454	0.0003595	0.002155	0	0	0.008429
CONSENTRATIONS	59	12.6	5.716	2.068e-05	1.058e-06	0.0002503	3.162e-07	4.636e-07	1.1440000542e-05	0.000305098	1.5301148e-06	0.0266107442623	0	0.001451	0.0003588	0.002158	0	0	0.00804
CONSENTRATIONS	60	12.1	5.74	1.973e-05	1.048e-06	0.0002392	3.022e-07	4.43e-07	1.14700005085e-05	0.000305809	1.4621119e-06	0.0266670852435	0	0.001448	0.0003582	0.00216	0	0	0.007685
CONSENTRATIONS	61	11.7	5.763	1.886e-05	1.039e-06	0.0002291	2.894e-07	4.242e-07	1.14900004787e-05	0.000306362	1.4001094e-06	0.0267134328271	0	0.001445	0.0003576	0.002162	0	0	0.00736
CONSENTRATIONS	62	11.3	5.785	1.806e-05	1.03e-06	0.0002198	2.776e-07	4.07e-07	1.15100004521e-05	0.000306915	1.3431072e-06	0.0267608860126	0	0.001443	0.0003571	0.002164	0	0	0.007062
CONSENTRATIONS	63	10.9	5.806	1.732e-05	1.022e-06	0.0002112	2.667e-07	3.911e-07	1.15300004281e-05	0.000307468	1.2901051e-06	0.0268084438997	0	0.001441	0.0003567	0.002166	0	0	0.006787
CONSENTRATIONS	64	10.6	5.826	1.664e-05	1.015e-06	0.0002032	2.567e-07	3.763e-07	1.15500004065e-05	0.000307942	1.2421033e-06	0.0268459059882	0	0.001439	0.0003562	0.002167	0	0	0.006533
CONSENTRATIONS	65	10.3	5.846	1.6e-05	1.008e-06	0.0001959	2.474e-07	3.627e-07	1.15600003869e-05	0.000308337	1.1971016e-06	0.0268834715778	0	0.001437	0.0003558	0.002169	0	0	0.006297
CONSENTRATIONS	66	10.0	5.864	1.541e-05	1.001e-06	0.000189	2.387e-07	3.5e-07	1.1580000369e-05	0.000308732	1.1551e-06	0.0269211402685	0	0.001435	0.0003555	0.00217	0	0	0.006077
CONSENTRATIONS	67	9.7	5.882	1.487e-05	9.947e-07	0.0001826	2.306e-07	3.382e-07	1.15900003526e-05	0.000309127	1.11609859e-06	0.0269597116601	0	0.001434	0.0003551	0.002172	0	0	0.005873
CONSENTRATIONS	68	9.5	5.899	1.435e-05	9.887e-07	0.0001766	2.231e-07	3.271e-07	1.16100003376e-05	0.000309522	1.07909727e-06	0.0269873854524	0	0.001432	0.0003548	0.002173	0	0	0.005682
CONSENTRATIONS	69	9.2	5.915	1.387e-05	9.831e-07	0.000171	2.16e-07	3.167e-07	1.16200003238e-05	0.000309838	1.04509606e-06	0.0270160613454	0	0.001431	0.0003545	0.002174	0	0	0.005503
CONSENTRATIONS	70	9.0	5.931	1.342e-05	9.776e-07	0.0001658	2.094e-07	3.07e-07	1.1630000311e-05	0.000310154	1.01309493e-06	0.027044739039	0	0.00143	0.0003542	0.002175	0	0	0.005335
CONSENTRATIONS	71	8.8	5.946	1.3e-05	9.725e-07	0.0001608	2.031e-07	2.979e-07	1.16400002992e-05	0.000310391	9.8299388e-07	0.0270725184331	0	0.001428	0.000354	0.002176	0	0	0.005177
CONSENTRATIONS	72	8.6	5.961	1.26e-05	9.675e-07	0.0001562	1.973e-07	2.893e-07	1.16500002882e-05	0.000310707	9.544929e-07	0.0270911992276	0	0.001427	0.0003537	0.002177	0	0	0.005028
CONSENTRATIONS	73	8.4	5.975	1.222e-05	9.627e-07	0.0001518	1.917e-07	2.811e-07	1.1660000278e-05	0.000310944	9.2769198e-07	0.0271199814226	0	0.001426	0.0003535	0.002178	0	0	0.004887
CONSENTRATIONS	74	8.3	5.989	1.187e-05	9.581e-07	0.0001477	1.865e-07	2.734e-07	1.16700002685e-05	0.000311181	9.0229113e-07	0.0271387648179	0	0.001425	0.0003533	0.002179	0	0	0.004754
CONSENTRATIONS	75	8.1	6.003	1.153e-05	9.537e-07	0.0001437	1.815e-07	2.662e-07	1.16800002595e-05	0.000311418	8.7829032e-07	0.0271575493136	0	0.001424	0.0003531	0.002179	0	0	0.004629
CONSENTRATIONS	76	7.9	6.016	1.121e-05	9.494e-07	0.00014	1.768e-07	2.593e-07	1.16900002512e-05	0.000311655	8.5558956e-07	0.0271763347096	0	0.001423	0.0003529	0.00218	0	0	0.004509
CONSENTRATIONS	77	7.8	6.028	1.091e-05	9.453e-07	0.0001365	1.723e-07	2.527e-07	1.17000002433e-05	0.000311892	8.3388885e-07	0.0271961211058	0	0.001423	0.0003527	0.002181	0	0	0.004396
CONSENTRATIONS	78	7.6	6.041	1.062e-05	9.413e-07	0.0001331	1.681e-07	2.465e-07	1.1700000236e-05	0.00031205	8.1338817e-07	0.0272149082023	0	0.001422	0.0003525	0.002182	0	0	0.004288
CONSENTRATIONS	79	7.5	6.053	1.035e-05	9.374e-07	0.0001299	1.64e-07	2.405e-07	1.1710000229e-05	0.000312287	7.9378753e-07	0.0272337960989	0	0.001421	0.0003524	0.002182	0	0	0.004186
CONSENTRATIONS	80	7.4	6.064	1.008e-05	9.336e-07	0.0001268	1.602e-07	2.349e-07	1.17200002224e-05	0.000312445	7.7518693e-07	0.0272425846958	0	0.00142	0.0003522	0.002183	0	0	0.004088
CONSENTRATIONS	81	7.2	6.076	9.835e-06	9.3e-07	0.0001239	1.565e-07	2.295e-07	1.17200002162e-05	0.000312603	7.5738636e-07	0.0272614739929	0	0.001419	0.0003521	0.002183	0	0	0.003995
CONSENTRATIONS	82	7.1	6.087	9.597e-06	9.264e-07	0.0001212	1.53e-07	2.244e-07	1.17300002104e-05	0.000312761	7.4038581e-07	0.0272712637901	0	0.001419	0.0003519	0.002184	0	0	0.003906
CONSENTRATIONS	83	7.0	6.098	9.369e-06	9.229e-07	0.0001185	1.496e-07	2.194e-07	1.17400002048e-05	0.000312919	7.2408529e-07	0.0272901540875	0	0.001418	0.0003518	0.002185	0	0	0.003821
CONSENTRATIONS	84	6.9	6.108	9.152e-06	9.196e-07	0.0001159	1.464e-07	2.147e-07	1.17400001995e-05	0.000313077	7.085848e-07	0.0273000448851	0	0.001418	0.0003517	0.002185	0	0	0.00374
CONSENTRATIONS	85	6.8	6.119	8.943e-06	9.163e-07	0.0001135	1.433e-07	2.102e-07	1.17500001945e-05	0.000313235	6.9368433e-07	0.0273088361828	0	0.001417	0.0003515	0.002186	0	0	0.003662
CONSENTRATIONS	86	6.7	6.129	8.744e-06	9.13e-07	0.0001112	1.404e-07	2.059e-07	1.17500001897e-05	0.000313393	6.7938388e-07	0.0273277278806	0	0.001416	0.0003514	0.002186	0	0	0.003587
CONSENTRATIONS	87	6.6	6.138	8.552e-06	9.099e-07	0.0001089	1.375e-07	2.017e-07	1.17600001852e-05	0.000313472	6.6568345e-07	0.0273376199784	0	0.001416	0.0003513	0.002186	0	0	0.003515
CONSENTRATIONS	88	6.5	6.148	8.368e-06	9.068e-07	0.0001068	1.348e-07	1.977e-07	1.17600001808e-05	0.00031363	6.5258304e-07	0.0273465124765	0	0.001415	0.0003512	0.002187	0	0	0.003446
CONSENTRATIONS	89	6.4	6.157	8.191e-06	9.038e-07	0.0001047	1.322e-07	1.939e-07	1.17700001767e-05	0.000313709	6.3988264e-07	0.0273564052746	0	0.001415	0.0003511	0.002187	0	0	0.00338
CONSENTRATIONS	90	6.3	6.167	8.021e-06	9.008e-07	0.0001027	1.297e-07	1.902e-07	1.17700001727e-05	0.000313867	6.2768227e-07	0.0273652984728	0	0.001414	0.000351	0.002188	0	0	0.003316
CONSENTRATIONS	91	6.3	6.176	7.858e-06	8.979e-07	0.0001008	1.273e-07	1.867e-07	1.1780000169e-05	0.000313946	6.159819e-07	0.027375191871	0	0.001414	0.0003509	0.002188	0	0	0.003255
CONSENTRATIONS	92	6.2	6.185	7.7e-06	8.95e-07	9.895e-05	1.249e-07	1.832e-07	1.17800001653e-05	0.000314104	6.0468156e-07	0.0273840855694	0	0.001413	0.0003508	0.002188	0	0	0.003196
CONSENTRATIONS	93	6.1	6.193	7.548e-06	8.922e-07	9.717e-05	1.227e-07	1.799e-07	1.17800001619e-05	0.000314183	5.9378122e-07	0.0273939795678	0	0.001413	0.0003507	0.002189	0	0	0.003139
CONSENTRATIONS	94	6.0	6.202	7.402e-06	8.895e-07	9.545e-05	1.205e-07	1.768e-07	1.17900001585e-05	0.000314262	5.832809e-07	0.0274038737663	0	0.001413	0.0003506	0.002189	0	0	0.003084
CONSENTRATIONS	95	6.0	6.21	7.261e-06	8.868e-07	9.38e-05	1.184e-07	1.737e-07	1.17900001553e-05	0.00031442	5.7318059e-07	0.0274128682649	0	0.001412	0.0003506	0.002189	0	0	0.003031
CONSENTRATIONS	96	5.9	6.218	7.124e-06	8.841e-07	9.219e-05	1.164e-07	1.707e-07	1.18000001523e-05	0.000314499	5.6338029e-07	0.0274227629635	0	0.001412	0.0003505	0.00219	0	0	0.00298
CONSENTRATIONS	97	5.8	6.226	6.992e-06	8.815e-07	9.065e-05	1.144e-07	1.679e-07	1.18000001493e-05	0.000314578	5.5398e-07	0.0274316578622	0	0.001411	0.0003504	0.00219	0	0	0.00293
CONSENTRATIONS	98	5.8	6.234	6.865e-06	8.789e-07	8.915e-05	1.125e-07	1.651e-07	1.18000001465e-05	0.000314657	5.4477972e-07	0.0274415529609	0	0.001411	0.0003503	0.00219	0	0	0.002882
CONSENTRATIONS	99	5.7	6.242	6.742e-06	8.764e-07	8.77e-05	1.107e-07	1.624e-07	1.18100001437e-05	0.000314736	5.3597945e-07	0.0274515481597	0	0.001411	0.0003503	0.002191	0	0	0.002836
CONSENTRATIONS	100	5.7	6.249	6.622e-06	8.739e-07	8.63e-05	1.089e-07	1.598e-07	1.18100001411e-05	0.000314815	5.2737919e-07	0.0274504436585	0	0.00141	0.0003502	0.002191	0	0	0.002791
CONSENTRATIONS	101	5.6	6.257	6.507e-06	8.714e-07	8.494e-05	1.072e-07	1.573e-07	1.18100001386e-05	0.000314894	5.1907894e-07	0.0274603392574	0	0.00141	0.0003501	0.002191	0	0	0.002747
CONSENTRATIONS	102	5.5	6.264	6.395e-06	8.69e-07	8.363e-05	1.056e-07	1.549e-07	1.18100001361e-05	0.000314973	5.110787e-07	0.0274703349563	0	0.00141	0.0003501	0.002191	0	0	0.002705
CONSENTRATIONS	103	5.5	6.272	6.287e-06	8.666e-07	8.235e-05	1.04e-07	1.525e-07	1.18200001337e-05	0.000315052	5.0327846e-07	0.0274692308553	0	0.001409	0.00035	0.002192	0	0	0.002665
CONSENTRATIONS	104	5.4	6.279	6.182e-06	8.643e-07	8.112e-05	1.024e-07	1.502e-07	1.18200001315e-05	0.000315131	4.9567824e-07	0.0274791269543	0	0.001409	0.0003499	0.002192	0	0	0.002625
CONSENTRATIONS	105	5.4	6.286	6.08e-06	8.619e-07	7.991e-05	1.009e-07	1.48e-07	1.18200001292e-05	0.00031521	4.8837801e-07	0.0274891230533	0	0.001409	0.0003499	0.002192	0	0	0.002587
CONSENTRATIONS	106	5.3	6.292	5.981e-06	8.596e-07	7.875e-05	9.941e-08	1.458e-07	1.18300001271e-05	0.000315289	4.812778e-07	0.0274890193523	0	0.001409	0.0003498	0.002192	0	0	0.002549
CONSENTRATIONS	0	229.0	4.69	0.0004629	6.134e-06	0.0054	2.563e-06	1e-05	9.9996036e-15	7.9e-15	3.3003e-05	1.00003e-14	0	4.103e-15	1.214e-15	0.0004703	0	0	0.1729
CONSENTRATIONS	1	197.9	4.698	0.0003967	7.66e-06	0.004655	3.517e-06	8.621e-06	1.65504842e-06	4.41294e-05	2.8443e-05	0.003848316	0	0.001296	0.0003801	0.0008559	0	0	0.1489
CONSENTRATIONS	2	172.2	4.654	0.0003437	7.396e-06	0.004042	3.775e-06	7.485e-06	3.0180559e-06	8.0501e-05	2.4704e-05	0.007017383	0	0.001898	0.0005517	0.001154	0	0	0.1292
CONSENTRATIONS	3	150.8	4.607	0.0003001	6.521e-06	0.00353	3.676e-06	6.538e-06	4.15505383e-06	0.000110758	2.15762e-05	0.0096600242	0	0.002126	0.0006082	0.001367	0	0	0.1129
CONSENTRATIONS	4	132.7	4.574	0.0002636	5.573e-06	0.003099	3.436e-06	5.739e-06	5.11404827e-06	0.000136354	1.894214e-05	0.0118891818	0	0.002175	0.0006101	0.001516	0	0	0.09907
CONSENTRATIONS	5	117.2	4.558	0.0002325	4.739e-06	0.002732	3.15e-06	5.059e-06	5.93004141e-06	0.000158079	1.668895e-05	0.0137909324	0	0.002145	0.0005894	0.001623	0	0	0.08734
CONSENTRATIONS	6	104.0	4.559	0.0002058	4.056e-06	0.002417	2.859e-06	4.475e-06	6.63003446e-06	0.000176802	1.476473e-05	0.0154155526	0	0.002084	0.0005614	0.001704	0	0	0.07728
CONSENTRATIONS	7	92.5	4.575	0.0001828	3.51e-06	0.002145	2.583e-06	3.971e-06	7.23402808e-06	0.000192918	1.3108122e-05	0.01681495882	0	0.002013	0.0005331	0.001767	0	0	0.06859
CONSENTRATIONS	8	82.6	4.604	0.0001627	3.077e-06	0.001908	2.327e-06	3.534e-06	7.75902256e-06	0.000206901	1.1664809e-05	0.01804352636	0	0.001944	0.0005072	0.001818	0	0	0.06105
CONSENTRATIONS	9	73.9	4.643	0.0001451	2.731e-06	0.001702	2.094e-06	3.152e-06	8.21801798e-06	0.000219067	1.0403031e-05	0.01910416651	0	0.00188	0.0004844	0.001862	0	0	0.05446
CONSENTRATIONS	10	66.3	4.69	0.0001297	2.453e-06	0.001521	1.884e-06	2.817e-06	8.62001428e-06	0.000229811	9.296018e-06	0.02003813416	0	0.001823	0.0004648	0.001899	0	0	0.04868
CONSENTRATIONS	11	59.6	4.742	0.0001161	2.227e-06	0.001362	1.695e-06	2.522e-06	8.97401134e-06	0.000239291	8.322409e-06	0.02086347634	0	0.001772	0.0004482	0.001931	0	0	0.04359
CONSENTRATIONS	12	53.6	4.798	0.000104	2.041e-06	0.001221	1.526e-06	2.262e-06	9.286009022e-06	0.000247586	7.464025e-06	0.02159020129	0	0.001728	0.0004342	0.001959	0	0	0.0391
CONSENTRATIONS	13	48.4	4.858	9.337e-05	1.888e-06	0.001097	1.374e-06	2.031e-06	9.563007207e-06	0.000254933	6.7027731e-06	0.022235347963	0	0.001689	0.0004223	0.001984	0	0	0.03511
CONSENTRATIONS	14	43.7	4.919	8.389e-05	1.76e-06	0.0009861	1.238e-06	1.826e-06	9.809005786e-06	0.00026149	6.0266018e-06	0.022808355726	0	0.001655	0.0004123	0.002007	0	0	0.03158
CONSENTRATIONS	15	39.5	4.981	7.544e-05	1.652e-06	0.0008876	1.116e-06	1.644e-06	1.0030004674e-05	0.000267336	5.4244816e-06	0.023318484195	0	0.001626	0.0004037	0.002027	0	0	0.02843
CONSENTRATIONS	16	35.8	5.043	6.79e-05	1.56e-06	0.0007998	1.007e-06	1.481e-06	1.02200038e-05	0.00027255	4.8873948e-06	0.023763544127	0	0.0016	0.0003965	0.002045	0	0	0.02562
CONSENTRATIONS	17	32.5	5.105	6.116e-05	1.481e-06	0.0007212	9.09e-07	1.336e-06	1.040000311e-05	0.000277211	4.4073306e-06	0.02417299837	0	0.001577	0.0003903	0.002061	0	0	0.02311
CONSENTRATIONS	18	29.5	5.167	5.512e-05	1.413e-06	0.0006509	8.209e-07	1.205e-06	1.0550002563e-05	0.000281398	3.9782821e-06	0.024536550823	0	0.001557	0.0003849	0.002075	0	0	0.02086
CONSENTRATIONS	19	26.9	5.229	4.971e-05	1.354e-06	0.0005879	7.418e-07	1.089e-06	1.0690002126e-05	0.000285111	3.5922448e-06	0.024864127422	0	0.00154	0.0003803	0.002088	0	0	0.01884
CONSENTRATIONS	20	24.5	5.289	4.484e-05	1.303e-06	0.0005313	6.707e-07	9.839e-07	1.0820001775e-05	0.000288508	3.2472155e-06	0.025153574124	0	0.001524	0.0003764	0.0021	0	0	0.01703
