"T"	"P"	"rho"	"logK"	"G"	"H"	"S"	"V"	"Cp"	"info"
576	50	0.0219	80.4054	-886658.9191	-352170318.4525	-609879.3569	-46742889.8341	587494671.8437	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
577	50	0.0218	81.0949	-895815.019	-345608509.7622	-597434.2197	-46045412.0961	576461049.9918	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
578	50	0.0217	81.7693	-904830.5927	-339226698.2283	-585343.8022	-45363084.2392	565725506.15	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
579	50	0.0217	82.429	-913708.3281	-333018460.3551	-573595.1677	-44695464.3693	555277742.0869	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
580	50	0.0216	83.0742	-922450.8626	-326977648.1965	-562175.9438	-44042125.7304	545107884.4365	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
581	50	0.0215	83.7053	-931060.7922	-321098372.1479	-551074.2881	-43402655.9948	535206462.2816	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
582	50	0.0215	84.3225	-939540.6368	-315375002.2226	-540278.886	-42776656.4273	525564393.6385	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
583	50	0.0214	84.9262	-947892.9273	-309802120.001	-529778.863	-42163741.5462	516172951.1472	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
584	50	0.0213	85.5166	-956120.1197	-304374543.0776	-519563.8236	-41563538.1564	507023760.2204	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
585	50	0.0213	86.0941	-964224.6207	-299087303.2558	-509623.8097	-40975684.8359	498108777.3796	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
586	50	0.0212	86.6589	-972208.8216	-293935623.1706	-499949.2566	-40399831.4854	489420268.9987	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
587	50	0.0212	87.2112	-980075.0727	-288914917.3435	-490530.992	-39835638.6704	480950800.9045	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
588	50	0.0211	87.7514	-987825.6917	-284020779.7089	-481360.211	-39282777.1225	472693222.7954	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
589	50	0.021	88.2797	-995462.9668	-279248974.4418	-472428.4576	-38740927.2359	464640654.5882	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
590	50	0.021	88.7964	-1002989.1583	-274595427.28	-463727.6071	-38209778.5842	456786473.4646	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
591	50	0.0209	89.3017	-1010406.5011	-270056217.304	-455249.8491	-37689029.4559	449124301.5733	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
592	50	0.0209	89.7959	-1017717.2071	-265627569.1462	-446987.6723	-37178386.4068	441647994.3463	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
593	50	0.0208	90.2792	-1024923.4673	-261305845.5987	-438933.8485	-36677563.8294	434351629.3895	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
594	50	0.0207	90.7519	-1032027.4544	-257087540.5939	-431081.4195	-36186283.536	427229495.914	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
595	50	0.0207	91.2143	-1039031.3249	-252969272.5327	-423423.6828	-35704274.3562	420276084.6715	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
596	50	0.0206	91.6665	-1045937.2219	-248947777.9376	-415954.1791	-35231271.7473	413486078.3646	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
597	50	0.0206	92.1087	-1052747.2773	-245019905.4079	-408666.6804	-34767017.415	406854342.5009	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
598	50	0.0205	92.5414	-1059463.6146	-241182609.8589	-401555.1777	-34311258.9463	400375916.6646	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
599	50	0.0205	92.9646	-1066088.3512	-237432947.0247	-394613.871	-33863749.4514	394046006.1788	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
600	50	0.0204	93.3786	-1072623.6013	-233768068.2084	-387837.1578	-33424247.2148	387859974.1349	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
601	50	0.0204	93.7836	-1079071.4872	-230185212.5329	-381219.6191	-32992515.3891	381813332.8895	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
602	50	0.0203	94.1799	-1085434.1078	-226681712.9845	-374756.0281	-32568321.5242	375901740.259	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
603	50	0.0202	94.5676	-1091713.5925	-223254975.6549	-368441.3136	-32151437.4457	370120987.288	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
604	50	0.0202	94.9471	-1097912.0701	-219902486.0201	-362270.5695	-31741638.7996	364466995.0096	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
605	50	0.0201	95.3185	-1104031.681	-216621802.0526	-356239.042	-31338704.7712	358935807.1313	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
606	50	0.0201	95.6821	-1110074.5795	-213410550.1506	-350342.1215	-30942417.7762	353523583.837	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
607	50	0.02	96.038	-1116042.9374	-210266421.2231	-344575.335	-30552563.1563	348226595.825	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
608	50	0.02	96.3866	-1121938.9473	-207187166.9206	-338934.3388	-30168928.879	343041218.5667	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
609	50	0.0199	96.728	-1127764.8259	-204170596.0025	-333414.9117	-29791305.2414	337963926.7736	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
610	50	0.0199	97.0625	-1133522.8177	-201214570.8342	-328012.9476	-29419484.5786	332991289.0592	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
611	50	0.0198	97.3903	-1139215.1983	-198317004.0057	-322724.4498	-29053260.9748	328119962.7861	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
612	50	0.0198	97.7116	-1144844.2784	-195475855.0655	-317545.5242	-28692429.9779	323346689.0854	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
613	50	0.0197	98.0266	-1150412.4074	-192689127.3646	-312472.3736	-28336788.318	318668288.0402	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
614	50	0.0197	98.3357	-1155921.9777	-189954865.0051	-307501.2916	-27986133.6293	314081654.0247	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
615	50	0.0196	98.639	-1161375.4282	-187271149.8892	-302628.6577	-27640264.1749	309583751.1889	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
616	50	0.0196	98.9367	-1166775.249	-184636098.8652	-297850.9313	-27298978.576	305171609.0838	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
617	50	0.0195	99.2292	-1172123.9853	-182047860.9687	-293164.6467	-26962075.5448	300842318.4196	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
618	50	0.0195	99.5166	-1177424.2418	-179504614.7551	-288566.4087	-26629353.6222	296593026.9522	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
619	50	0.0194	99.7992	-1182678.6873	-177004565.7248	-284052.887	-26300610.9205	292420935.4923	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
620	50	0.0194	100.0773	-1187890.0593	-174545943.8393	-279620.8126	-25975644.8715	288323294.0349	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
621	50	0.0194	100.3511	-1193061.1682	-172127001.1297	-275266.9726	-25654251.9813	284297398.0056	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
622	50	0.0193	100.6209	-1198194.9026	-169746009.3996	-270988.2067	-25336227.5934	280340584.6231	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
623	50	0.0193	100.8869	-1203294.2337	-167401258.0242	-266781.4026	-25021365.6594	276450229.3754	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
624	50	0.0192	101.1495	-1208362.2204	-165091051.8514	-262643.4931	-24709458.5206	272623742.6129	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
625	50	0.0192	101.4088	-1213402.0136	-162813709.2077	-258571.4516	-24400296.701	268858566.2582	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
626	50	0.0191	101.6653	-1218416.8621	-160567560.017	-254562.2895	-24093668.7143	265152170.6366	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
627	50	0.0191	101.9191	-1223410.1164	-158350944.0395	-250613.0526	-23789360.8854	261502051.4314	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
628	50	0.019	102.1706	-1228385.2341	-156162209.239	-246720.8185	-23487157.1908	257905726.7704	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
629	50	0.019	99.3571	-1196460.6957	-165502349.239	-261228.5192	-25409878.1458	268830790.329	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
630	50	0.0189	99.5097	-1200203.0131	-163681543.9616	-257917.7635	-25174804.4168	265717201.4055	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
631	50	0.0189	99.6565	-1203881.581	-161898496.1475	-254677.44	-24944023.8637	262667278.2542	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
632	50	0.0189	99.7976	-1207497.2511	-160152296.5463	-251505.7743	-24717450.62	259679484.9724	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
633	50	0.0188	99.9332	-1211050.8591	-158442063.4951	-248401.0469	-24495001.0425	256752331.6339	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
634	50	0.0188	100.0633	-1214543.2257	-156766941.9455	-245361.5911	-24276593.6455	253884372.694	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
635	50	0.0187	100.188	-1217975.156	-155126102.5316	-242385.7912	-24062149.0367	251074205.4572	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
636	50	0.0187	100.3074	-1221347.4408	-153518740.6752	-239472.0806	-23851589.856	248320468.6064	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
637	50	0.0187	100.4217	-1224660.8561	-151944075.7273	-236618.9402	-23644840.716	245621840.7906	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
638	50	0.0186	100.5308	-1227916.1638	-150401350.1447	-233824.8966	-23441828.1448	242977039.2673	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
639	50	0.0186	100.6349	-1231114.1122	-148889828.6992	-231088.5206	-23242480.5305	240384818.5986	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
640	50	0.0185	100.734	-1234255.4355	-147408797.7186	-228408.4255	-23046728.068	237843969.3981	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
641	50	0.0185	100.8283	-1237340.8551	-145957564.3575	-225783.2661	-22854502.7076	235353317.1265	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
642	50	0.0184	100.9178	-1240371.0791	-144535455.8973	-223211.7365	-22665738.1047	232911720.9327	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
643	50	0.0184	101.0026	-1243346.8028	-143141819.073	-220692.5697	-22480369.5721	230518072.5411	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
644	50	0.0184	101.0827	-1246268.7091	-141776019.4272	-218224.5353	-22298334.0336	228171295.1794	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
645	50	0.0183	101.1583	-1249137.4687	-140437440.6883	-215806.4392	-22119569.9789	225870342.5485	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
646	50	0.0183	101.2294	-1251953.74	-139125484.1729	-213437.1215	-21944017.4201	223614197.8307	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
647	50	0.0182	101.2962	-1254718.1701	-137839568.2117	-211115.4561	-21771617.85	221401872.7356	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
648	50	0.0182	101.3585	-1257431.3941	-136579127.5969	-208840.3491	-21602314.2016	219232406.5814	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
649	50	0.0182	101.4167	-1260094.036	-135343613.0503	-206610.7381	-21436050.8085	217104865.4107	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
650	50	0.0181	101.4706	-1262706.7088	-134132490.7124	-204425.5908	-21272773.3673	215018341.1386	"4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+"
274	50	1.0024	57.9507	-303989.2446	-319930.8202	-58.3742	-31.3648	-795.0704	"NH4++2O2(aq)->NO3-+H2O+2H+"
275	50	1.0024	57.7286	-303929.4282	-320718.7343	-61.2446	-31.4098	-774.8823	"NH4++2O2(aq)->NO3-+H2O+2H+"
276	50	1.0024	57.5076	-303866.7827	-321486.9258	-64.033	-31.454	-755.9633	"NH4++2O2(aq)->NO3-+H2O+2H+"
277	50	1.0024	57.2877	-303801.3878	-322236.6258	-66.7444	-31.4975	-738.2113	"NH4++2O2(aq)->NO3-+H2O+2H+"
278	50	1.0024	57.0688	-303733.318	-322968.9669	-69.3835	-31.5402	-721.5344	"NH4++2O2(aq)->NO3-+H2O+2H+"
279	50	1.0024	56.851	-303662.6435	-323684.9936	-71.9545	-31.5824	-705.8494	"NH4++2O2(aq)->NO3-+H2O+2H+"
280	50	1.0023	56.6343	-303589.4303	-324385.67	-74.4615	-31.6239	-691.0814	"NH4++2O2(aq)->NO3-+H2O+2H+"
281	50	1.0022	56.4187	-303513.7407	-325071.8879	-76.9079	-31.6648	-677.1624	"NH4++2O2(aq)->NO3-+H2O+2H+"
282	50	1.0022	56.2042	-303435.6335	-325744.4735	-79.2972	-31.7052	-664.0307	"NH4++2O2(aq)->NO3-+H2O+2H+"
283	50	1.0021	55.9907	-303355.1643	-326404.1935	-81.6325	-31.7452	-651.6302	"NH4++2O2(aq)->NO3-+H2O+2H+"
284	50	1.002	55.7783	-303272.3856	-327051.7602	-83.9167	-31.7846	-639.9097	"NH4++2O2(aq)->NO3-+H2O+2H+"
285	50	1.0019	55.567	-303187.3471	-327687.8362	-86.1525	-31.8237	-628.8223	"NH4++2O2(aq)->NO3-+H2O+2H+"
286	50	1.0017	55.3568	-303100.0959	-328313.0391	-88.3423	-31.8624	-618.3255	"NH4++2O2(aq)->NO3-+H2O+2H+"
287	50	1.0016	55.1477	-303010.6769	-328927.9451	-90.4886	-31.9007	-608.38	"NH4++2O2(aq)->NO3-+H2O+2H+"
288	50	1.0014	54.9396	-302919.1325	-329533.0922	-92.5935	-31.9387	-598.9499	"NH4++2O2(aq)->NO3-+H2O+2H+"
289	50	1.0013	54.7325	-302825.5031	-330128.9838	-94.659	-31.9764	-590.0022	"NH4++2O2(aq)->NO3-+H2O+2H+"
290	50	1.0011	54.5266	-302729.827	-330716.091	-96.687	-32.0139	-581.5064	"NH4++2O2(aq)->NO3-+H2O+2H+"
291	50	1.0009	54.3217	-302632.141	-331294.8556	-98.6793	-32.0511	-573.4345	"NH4++2O2(aq)->NO3-+H2O+2H+"
292	50	1.0007	54.1178	-302532.4797	-331865.6918	-100.6376	-32.0881	-565.7605	"NH4++2O2(aq)->NO3-+H2O+2H+"
293	50	1.0005	53.915	-302430.8766	-332428.9891	-102.5634	-32.1248	-558.4607	"NH4++2O2(aq)->NO3-+H2O+2H+"
294	50	1.0003	53.7132	-302327.3632	-332985.1133	-104.4582	-32.1614	-551.5127	"NH4++2O2(aq)->NO3-+H2O+2H+"
295	50	1	53.5125	-302221.97	-333534.4089	-106.3234	-32.1979	-544.8962	"NH4++2O2(aq)->NO3-+H2O+2H+"
296	50	0.9998	53.3128	-302114.7259	-334077.2003	-108.1603	-32.2342	-538.592	"NH4++2O2(aq)->NO3-+H2O+2H+"
297	50	0.9996	53.1141	-302005.6585	-334613.7935	-109.97	-32.2704	-532.5824	"NH4++2O2(aq)->NO3-+H2O+2H+"
298	50	0.9993	52.9164	-301894.7944	-335144.477	-111.7539	-32.3065	-526.8511	"NH4++2O2(aq)->NO3-+H2O+2H+"
299	50	0.999	52.7198	-301782.1591	-335669.5235	-113.5128	-32.3425	-521.3826	"NH4++2O2(aq)->NO3-+H2O+2H+"
300	50	0.9988	52.5241	-301667.7767	-336189.1907	-115.2479	-32.3785	-516.1626	"NH4++2O2(aq)->NO3-+H2O+2H+"
301	50	0.9985	52.3295	-301551.6708	-336703.7222	-116.9602	-32.4144	-511.178	"NH4++2O2(aq)->NO3-+H2O+2H+"
302	50	0.9982	52.1358	-301433.8637	-337213.3488	-118.6505	-32.4504	-506.4161	"NH4++2O2(aq)->NO3-+H2O+2H+"
303	50	0.9979	51.9431	-301314.3768	-337718.2892	-120.3197	-32.4862	-501.8655	"NH4++2O2(aq)->NO3-+H2O+2H+"
304	50	0.9976	51.7515	-301193.231	-338218.7505	-121.9687	-32.5222	-497.5152	"NH4++2O2(aq)->NO3-+H2O+2H+"
305	50	0.9972	51.5608	-301070.4459	-338714.9294	-123.5982	-32.5581	-493.355	"NH4++2O2(aq)->NO3-+H2O+2H+"
306	50	0.9969	51.371	-300946.0408	-339207.0125	-125.2089	-32.594	-489.3754	"NH4++2O2(aq)->NO3-+H2O+2H+"
307	50	0.9966	51.1823	-300820.034	-339695.1773	-126.8017	-32.6301	-485.5674	"NH4++2O2(aq)->NO3-+H2O+2H+"
308	50	0.9962	50.9944	-300692.4433	-340179.5923	-128.377	-32.6661	-481.9227	"NH4++2O2(aq)->NO3-+H2O+2H+"
309	50	0.9959	50.8076	-300563.2856	-340660.4179	-129.9356	-32.7023	-478.4333	"NH4++2O2(aq)->NO3-+H2O+2H+"
310	50	0.9955	50.6217	-300432.5775	-341137.8068	-131.4781	-32.7385	-475.0919	"NH4++2O2(aq)->NO3-+H2O+2H+"
311	50	0.9952	50.4367	-300300.3347	-341611.9044	-133.0049	-32.7749	-471.8915	"NH4++2O2(aq)->NO3-+H2O+2H+"
312	50	0.9948	50.2526	-300166.5726	-342082.8494	-134.5168	-32.8113	-468.8254	"NH4++2O2(aq)->NO3-+H2O+2H+"
313	50	0.9944	50.0695	-300031.3059	-342550.7739	-136.0142	-32.8479	-465.8876	"NH4++2O2(aq)->NO3-+H2O+2H+"
314	50	0.994	49.8873	-299894.5489	-343015.804	-137.4975	-32.8847	-463.0721	"NH4++2O2(aq)->NO3-+H2O+2H+"
315	50	0.9936	49.706	-299756.3154	-343478.0604	-138.9673	-32.9216	-460.3736	"NH4++2O2(aq)->NO3-+H2O+2H+"
316	50	0.9932	49.5256	-299616.6186	-343937.6579	-140.4241	-32.9586	-457.7867	"NH4++2O2(aq)->NO3-+H2O+2H+"
317	50	0.9928	49.3461	-299475.4715	-344394.7066	-141.8681	-32.9959	-455.3067	"NH4++2O2(aq)->NO3-+H2O+2H+"
318	50	0.9924	49.1675	-299332.8864	-344849.3117	-143.3	-33.0333	-452.9288	"NH4++2O2(aq)->NO3-+H2O+2H+"
319	50	0.992	48.9898	-299188.8755	-345301.574	-144.72	-33.0709	-450.6487	"NH4++2O2(aq)->NO3-+H2O+2H+"
320	50	0.9916	48.813	-299043.4503	-345751.5898	-146.1285	-33.1087	-448.4623	"NH4++2O2(aq)->NO3-+H2O+2H+"
321	50	0.9911	48.637	-298896.6223	-346199.4515	-147.5258	-33.1468	-446.3656	"NH4++2O2(aq)->NO3-+H2O+2H+"
322	50	0.9907	48.4619	-298748.4022	-346645.2478	-148.9125	-33.1851	-444.355	"NH4++2O2(aq)->NO3-+H2O+2H+"
323	50	0.9902	48.2877	-298598.8008	-347089.0635	-150.2886	-33.2236	-442.4268	"NH4++2O2(aq)->NO3-+H2O+2H+"
324	50	0.9898	48.1143	-298447.8283	-347530.9802	-151.6547	-33.2624	-440.5778	"NH4++2O2(aq)->NO3-+H2O+2H+"
325	50	0.9893	47.9418	-298295.4947	-347971.0762	-153.0109	-33.3015	-438.8047	"NH4++2O2(aq)->NO3-+H2O+2H+"
326	50	0.9888	47.7701	-298141.8096	-348409.4267	-154.3576	-33.3408	-437.1045	"NH4++2O2(aq)->NO3-+H2O+2H+"
327	50	0.9884	47.5993	-297986.7825	-348846.1041	-155.6951	-33.3804	-435.4744	"NH4++2O2(aq)->NO3-+H2O+2H+"
328	50	0.9879	47.4293	-297830.4225	-349281.1779	-157.0235	-33.4203	-433.9116	"NH4++2O2(aq)->NO3-+H2O+2H+"
329	50	0.9874	47.2601	-297672.7383	-349714.715	-158.3433	-33.4606	-432.4135	"NH4++2O2(aq)->NO3-+H2O+2H+"
330	50	0.9869	47.0917	-297513.7387	-350146.7799	-159.6546	-33.5011	-430.9775	"NH4++2O2(aq)->NO3-+H2O+2H+"
331	50	0.9864	46.9241	-297353.4319	-350577.4346	-160.9576	-33.542	-429.6014	"NH4++2O2(aq)->NO3-+H2O+2H+"
332	50	0.9859	46.7573	-297191.826	-351006.7391	-162.2526	-33.5832	-428.2827	"NH4++2O2(aq)->NO3-+H2O+2H+"
333	50	0.9854	46.5914	-297028.9291	-351434.7511	-163.5399	-33.6247	-427.0194	"NH4++2O2(aq)->NO3-+H2O+2H+"
334	50	0.9849	46.4262	-296864.7487	-351861.5263	-164.8196	-33.6666	-425.8092	"NH4++2O2(aq)->NO3-+H2O+2H+"
335	50	0.9844	46.2618	-296699.2922	-352287.1184	-166.0919	-33.7089	-424.6501	"NH4++2O2(aq)->NO3-+H2O+2H+"
336	50	0.9839	46.0982	-296532.5671	-352711.5795	-167.3571	-33.7516	-423.5401	"NH4++2O2(aq)->NO3-+H2O+2H+"
337	50	0.9833	45.9354	-296364.5802	-353134.9597	-168.6153	-33.7946	-422.4774	"NH4++2O2(aq)->NO3-+H2O+2H+"
338	50	0.9828	45.7733	-296195.3386	-353557.3077	-169.8667	-33.8381	-421.4601	"NH4++2O2(aq)->NO3-+H2O+2H+"
339	50	0.9822	45.612	-296024.8489	-353978.6704	-171.1115	-33.882	-420.4863	"NH4++2O2(aq)->NO3-+H2O+2H+"
340	50	0.9817	45.4515	-295853.1175	-354399.0932	-172.3498	-33.9263	-419.5543	"NH4++2O2(aq)->NO3-+H2O+2H+"
341	50	0.9811	45.2917	-295680.1509	-354818.6204	-173.5819	-33.971	-418.6624	"NH4++2O2(aq)->NO3-+H2O+2H+"
342	50	0.9806	45.1327	-295505.9553	-355237.2945	-174.8079	-34.0161	-417.8089	"NH4++2O2(aq)->NO3-+H2O+2H+"
343	50	0.98	44.9744	-295330.5366	-355655.1569	-176.028	-34.0617	-416.992	"NH4++2O2(aq)->NO3-+H2O+2H+"
344	50	0.9794	44.8168	-295153.9008	-356072.2479	-177.2422	-34.1078	-416.2102	"NH4++2O2(aq)->NO3-+H2O+2H+"
345	50	0.9789	44.66	-294976.0534	-356488.6064	-178.4508	-34.1543	-415.4617	"NH4++2O2(aq)->NO3-+H2O+2H+"
346	50	0.9783	44.5039	-294797.0002	-356904.2701	-179.6539	-34.2014	-414.7449	"NH4++2O2(aq)->NO3-+H2O+2H+"
347	50	0.9777	44.3485	-294616.7466	-357319.276	-180.8516	-34.2489	-414.0582	"NH4++2O2(aq)->NO3-+H2O+2H+"
348	50	0.9771	44.1938	-294435.2977	-357733.6596	-182.044	-34.2969	-413.3999	"NH4++2O2(aq)->NO3-+H2O+2H+"
349	50	0.9765	44.0399	-294252.6589	-358147.4557	-183.2314	-34.3454	-412.7683	"NH4++2O2(aq)->NO3-+H2O+2H+"
350	50	0.9759	43.8866	-294068.8351	-358560.698	-184.4138	-34.3945	-412.1617	"NH4++2O2(aq)->NO3-+H2O+2H+"
351	50	0.9753	43.734	-293883.8312	-358973.4196	-185.5913	-34.4441	-411.5784	"NH4++2O2(aq)->NO3-+H2O+2H+"
352	50	0.9747	43.5822	-293697.6521	-359385.6522	-186.7641	-34.4942	-411.0166	"NH4++2O2(aq)->NO3-+H2O+2H+"
353	50	0.9741	43.431	-293510.3023	-359797.4271	-187.9323	-34.5449	-410.4746	"NH4++2O2(aq)->NO3-+H2O+2H+"
354	50	0.9735	43.2805	-293321.7864	-360208.7746	-189.0959	-34.5961	-409.9504	"NH4++2O2(aq)->NO3-+H2O+2H+"
355	50	0.9729	43.1307	-293132.1089	-360619.7243	-190.2552	-34.6479	-409.4422	"NH4++2O2(aq)->NO3-+H2O+2H+"
356	50	0.9722	42.9815	-292941.2741	-361030.305	-191.4101	-34.7003	-408.948	"NH4++2O2(aq)->NO3-+H2O+2H+"
357	50	0.9716	42.833	-292749.2862	-361440.5447	-192.5609	-34.7534	-408.4657	"NH4++2O2(aq)->NO3-+H2O+2H+"
358	50	0.9709	42.6852	-292556.1493	-361850.4708	-193.7075	-34.807	-407.9933	"NH4++2O2(aq)->NO3-+H2O+2H+"
359	50	0.9703	42.538	-292361.8674	-362260.1102	-194.8502	-34.8612	-407.5285	"NH4++2O2(aq)->NO3-+H2O+2H+"
360	50	0.9697	42.3915	-292166.4444	-362669.4887	-195.9889	-34.916	-407.0691	"NH4++2O2(aq)->NO3-+H2O+2H+"
361	50	0.969	42.2456	-291969.8842	-363078.6318	-197.1239	-34.9715	-406.6126	"NH4++2O2(aq)->NO3-+H2O+2H+"
362	50	0.9683	42.1004	-291772.1905	-363487.5644	-198.2551	-35.0276	-406.1566	"NH4++2O2(aq)->NO3-+H2O+2H+"
363	50	0.9677	41.9558	-291573.3669	-363896.3105	-199.3827	-35.0844	-405.6985	"NH4++2O2(aq)->NO3-+H2O+2H+"
364	50	0.967	41.8119	-291373.4169	-364304.8939	-200.5067	-35.1419	-405.2355	"NH4++2O2(aq)->NO3-+H2O+2H+"
365	50	0.9663	41.6685	-291172.3439	-364713.3374	-201.6273	-35.2	-404.7647	"NH4++2O2(aq)->NO3-+H2O+2H+"
366	50	0.9657	41.5258	-290970.1514	-365121.6636	-202.7445	-35.2588	-404.2832	"NH4++2O2(aq)->NO3-+H2O+2H+"
367	50	0.965	41.3838	-290766.8426	-365529.8943	-203.8584	-35.3183	-403.7878	"NH4++2O2(aq)->NO3-+H2O+2H+"
368	50	0.9643	41.2423	-290562.4206	-365938.0509	-204.969	-35.3785	-403.2753	"NH4++2O2(aq)->NO3-+H2O+2H+"
369	50	0.9636	41.1014	-290356.8887	-366346.1542	-206.0765	-35.4395	-402.742	"NH4++2O2(aq)->NO3-+H2O+2H+"
370	50	0.9629	40.9612	-290150.2498	-366754.2245	-207.1809	-35.5011	-402.1844	"NH4++2O2(aq)->NO3-+H2O+2H+"
371	50	0.9622	40.8215	-289942.5068	-367162.2814	-208.2823	-35.5635	-401.5987	"NH4++2O2(aq)->NO3-+H2O+2H+"
372	50	0.9615	40.6824	-289733.6626	-367570.3442	-209.3808	-35.6266	-400.9808	"NH4++2O2(aq)->NO3-+H2O+2H+"
373	50	0.9608	40.544	-289523.7201	-367978.4315	-210.4763	-35.6905	-400.3265	"NH4++2O2(aq)->NO3-+H2O+2H+"
374	50	0.9601	40.4061	-289312.6818	-368386.5615	-211.5691	-35.7551	-399.6314	"NH4++2O2(aq)->NO3-+H2O+2H+"
375	50	0.9594	40.2688	-289100.5506	-368794.7518	-212.6591	-35.8205	-398.8907	"NH4++2O2(aq)->NO3-+H2O+2H+"
376	50	0.9586	40.1321	-288887.3288	-369203.0194	-213.7464	-35.8867	-398.0996	"NH4++2O2(aq)->NO3-+H2O+2H+"
377	50	0.9579	39.9959	-288673.0191	-369611.3809	-214.8311	-35.9537	-397.253	"NH4++2O2(aq)->NO3-+H2O+2H+"
